ID;PLZ;Strasse;Betreff;Cons_2011;Days_2011;Cons_2012;Days_2012;Cons_2013;Days_2013;FilterNonHousehold;Portal;pPoints;pEarnedPoints;pHouseholdType;pMainHeatingType;pWaterHeatingType;pLivingAreaM2;pHouseholdMembers;pCreated;pLastVisited
1071;8400;Reuthstraße;OG 1/L;1447;181;2789;359;2731;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1072;8400;Reuthstraße;OG 1/L;509;181;1023;359;1014;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1073;8400;Reuthstraße;OG 1/L;1484;181;3103;359;2599;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1074;8400;Reuthstraße;OG 1/1;898;181;1847;359;2929;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1075;8400;Reuthstraße;OG 1/L;627;181;1260;359;1304;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1076;8400;Reuthstraße;OG 1/R;1095;180;2357;362;338;52;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1077;8400;Reuthstraße;EG, Salon Trix;5070;181;9663;359;9481;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1078;8400;Reuthstraße;EG/R;981;180;2165;362;2063;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1079;8400;Reuthstraße;OG 8/R    Whg 24;843;181;1867;359;1918;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1080;8400;Reuthstraße;OG 1/R;922;181;2089;359;2426;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1081;8400;Reuthstraße;EG/R;743;181;1548;359;1527;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1082;8400;Reuthstraße;Wohnung;673;180;1924;365;1832;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1083;8400;Reuthstraße;OG 1/L;1202;181;2711;359;2254;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1084;8400;Reuthstraße;OG 1/R;529;180;1032;362;904;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1085;8400;Reuthstraße;EG/L;1480;181;2471;359;3082;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1086;8400;Reuthstraße;EG/R;1003;181;2068;359;1817;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1087;8400;Reuthstraße;OG 2/R;1327;181;2654;359;2528;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1088;8400;Reuthstraße;OG 2/L;599;180;1251;362;1392;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1089;8400;Reuthstraße;OG 2/R;789;181;1292;359;1296;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1090;8400;Reuthstraße;OG 1/R;601;180;1013;362;947;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1091;8400;Reuthstraße;OG 2/9 (Whg Nr. 187);385;181;741;359;500;189;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1092;8400;Reuthstraße;OG 1;1238;181;2315;359;1986;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1093;8400;Reuthstraße;OG 1/L;765;181;1580;359;1545;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1094;8400;Reuthstraße;OG 1/L;924;180;1779;362;1505;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1095;8400;Reuthstraße;OG 1/3;777;184;1240;356;646;208;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1096;8400;Reuthstraße;OG 2/R;1961;180;3910;362;3756;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1097;8400;Reuthstraße;Einfamilienhaus;1803;177;3605;361;3781;373;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1098;8400;Reuthstraße;EG/R;2431;181;4254;359;4033;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1099;8400;Reuthstraße;OG 1/R;235;181;453;359;485;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1100;8400;Reuthstraße;OG 3/R;713;181;1523;359;1492;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1101;8400;Reuthstraße;OG 1/R;257;180;538;362;532;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1102;8400;Reuthstraße;OG 2/L;1010;181;1857;359;2241;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1103;8400;Reuthstraße;EG/R;243;180;510;362;483;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1104;8400;Reuthstraße;OG 1/R;363;181;737;359;811;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1105;8400;Reuthstraße;EG/R;655;181;1426;359;1215;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1106;8400;Reuthstraße;PV - Anlage;NA;0;NA;350;NA;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1107;8400;Reuthstraße;Einfamilienhaus;892;181;1962;359;2192;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1108;8400;Reuthstraße;EG/R;255;139;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1109;8400;Reuthstraße;Einfamilienhaus;897;181;2299;365;826;285;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1110;8400;Reuthstraße;EG/R;736;138;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1111;8400;Reuthstraße;Einfamilienhaus;NA;1;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1112;8400;Reuthstraße;OG 2/R;939;181;3011;359;3083;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1113;8400;Reuthstraße;OG 1/R;1397;181;2774;359;2922;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1114;8400;Reuthstraße;OG 1/5 (Whg Nr. 186);933;181;2146;359;1969;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1115;8400;Reuthstraße;OG 1/L;NA;0;3310;289;4495;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1116;8400;Reuthstraße;OG 1;3518;185;2246;109;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1117;8400;Reuthstraße;OG 1/L;397;180;773;362;812;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1118;8400;Reuthstraße;#;-507;-90;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1119;8400;Reuthstraße;Einfamilienhaus;-215;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1120;8400;Reuthstraße;Einfamilienhaus;252;178;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1121;8400;Reuthstraße;EG;766;181;1465;359;1441;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1122;8400;Reuthstraße;EG/R;1012;180;2013;362;2195;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1123;8400;Reuthstraße;EG/3 (Whg Nr. 455);985;181;2203;359;2343;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1124;8400;Reuthstraße;EG/R;674;180;1132;362;966;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1125;8400;Reuthstraße;EG/L;816;181;1495;359;1464;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1126;8400;Reuthstraße;EG;651;181;1177;359;868;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1127;8400;Reuthstraße;EG/L;363;181;705;359;697;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1128;8400;Reuthstraße;OG 3/L;1142;181;1932;359;NA;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1129;8400;Reuthstraße;OG 1/L;491;181;919;359;837;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1130;8400;Reuthstraße;EG/R;359;180;777;362;996;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1131;8400;Reuthstraße;OG 1/R;619;181;1545;359;1563;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1132;8400;Reuthstraße;OG 2/L;1516;181;2814;359;3425;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1133;8400;Reuthstraße;EG/L;771;181;1743;359;1492;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1134;8400;Reuthstraße;EG/L;265;181;571;359;596;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1135;8400;Reuthstraße;EG/L;NA;0;NA;0;460;105;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1136;8400;Reuthstraße;OG 2/3;945;182;1648;356;1171;278;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1137;8400;Reuthstraße;OG 3/L;814;188;1686;359;1601;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1138;8400;Reuthstraße;EG/R;1845;181;3955;359;4291;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1139;8400;Reuthstraße;OG 1/L;328;180;691;362;683;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1140;8400;Reuthstraße;OG 2/L;374;181;660;359;765;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1141;8400;Reuthstraße;OG 1/L;1089;181;2258;359;2233;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1142;8400;Reuthstraße;EG/R;630;181;1210;359;1255;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1143;8400;Reuthstraße;OG 2;488;180;997;362;1033;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1144;8400;Reuthstraße;OG 2/L;723;181;1537;359;1756;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1145;8400;Reuthstraße;EG/L;761;181;1720;359;2016;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1146;8400;Reuthstraße;OG 1/L;656;181;1202;359;1337;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1147;8400;Reuthstraße;OG 1/R;2014;181;4324;359;4032;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1148;8400;Reuthstraße;OG 2;589;180;1165;362;977;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1149;8400;Reuthstraße;EG/R;837;181;1973;359;1976;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1150;8400;Reuthstraße;Einfamilienhaus;3134;178;6210;360;6430;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1151;8400;Reuthstraße;OG 3/R;667;181;1406;359;1627;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1152;8400;Reuthstraße;EG/3;1594;181;3339;359;3544;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1153;8400;Reuthstraße;OG 1/R;704;181;1428;359;1534;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1154;8400;Reuthstraße;OG 1/L;904;181;1777;359;750;154;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1155;8400;Reuthstraße;OG 2/4;2394;181;4557;359;4963;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1156;8400;Reuthstraße;EG/L;1510;181;1451;169;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1157;8400;Reuthstraße;OG 1/8 (Whg Nr. 456);NA;0;1410;206;2803;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1158;8400;Reuthstraße;EG/L;NA;0;NA;0;153;31;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1159;8400;Reuthstraße;EG/R;1271;180;3173;359;3394;357;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1160;8400;Reuthstraße;OG 1/L;1445;181;3034;359;3117;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1161;8400;Reuthstraße;Einfamilienhaus;1162;182;3792;365;3508;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1162;8400;Reuthstraße;OG 2/R;696;180;1475;362;1650;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1163;8400;Reuthstraße;EG,  Whg. 1.0.02;970;188;1685;319;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1164;8400;Reuthstraße;OG 1/L;1117;181;2373;359;2835;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1165;8400;Reuthstraße;OG 2/1;2133;181;3959;359;3854;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1166;8400;Reuthstraße;OG 1/R;1056;181;2217;359;2145;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1167;8400;Reuthstraße;EG/2;1948;181;861;78;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1168;8400;Reuthstraße;OG 1/L;746;181;1582;359;1568;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1169;8400;Reuthstraße;EG/L;1212;181;2295;359;2444;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1170;8400;Reuthstraße;OG 1/R;513;180;1116;362;1493;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1171;8400;Reuthstraße;Anbau Kiosk;5507;179;10204;324;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1172;8400;Reuthstraße;OG 2;231;183;318;209;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1173;8400;Reuthstraße;OG 1/L;1407;180;2801;362;2906;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1174;8400;Reuthstraße;OG 2/L;1093;181;2004;359;1919;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1175;8400;Reuthstraße;EG/L + OG 1/L;791;181;1633;359;1794;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1176;8400;Reuthstraße;OG 3/R;863;181;1792;359;2034;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1177;8400;Reuthstraße;OG 3/R;963;177;788;137;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1178;8400;Reuthstraße;OG 2/L;1020;181;2153;359;1958;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1179;8400;Reuthstraße;OG 2/R;749;181;1641;359;1745;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1180;8400;Reuthstraße;EG/4;1019;181;1988;359;1784;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1181;8400;Reuthstraße;OG 2/R;299;181;722;359;767;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1182;8400;Reuthstraße;OG 3/L;807;181;1706;359;1767;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1183;8400;Reuthstraße;OG 11/mitte-links    Whg 30;744;181;1883;359;609;99;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1184;8400;Reuthstraße;EG/L;383;181;673;359;680;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1185;8400;Reuthstraße;EG/R;888;181;1818;359;1994;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1186;8400;Reuthstraße;OG 1/3;1098;181;2293;359;2517;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1187;8400;Reuthstraße;OG 1/R;999;181;2005;359;1911;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1188;8400;Reuthstraße;OG 2/R;425;181;778;359;888;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1189;8400;Reuthstraße;OG 1;183;81;942;362;1149;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1190;8400;Reuthstraße;OG 2/M;386;183;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1191;8400;Reuthstraße;EG;729;181;1338;359;1308;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1192;8400;Reuthstraße;EG/L;12;14;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1193;8400;Reuthstraße;EG/R;674;181;1361;359;1496;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1194;8400;Reuthstraße;OG 2/L;NA;0;NA;0;581;292;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1195;8400;Reuthstraße;OG 3/R;971;181;1923;359;1910;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1196;8400;Reuthstraße;OG 1/4;2098;181;4487;359;4724;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1197;8400;Reuthstraße;OG 1/R;696;181;1494;359;1430;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1198;8400;Reuthstraße;OG 1/R;600;181;1411;359;1410;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1199;8400;Reuthstraße;OG 2/3;827;181;1585;359;1770;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1200;8400;Reuthstraße;OG 2/R;708;181;1453;359;1373;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1201;8400;Reuthstraße;OG 2/2;341;181;1818;359;1662;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1202;8400;Reuthstraße;OG 1/L;1138;181;2040;359;2173;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1203;8400;Reuthstraße;OG 3/L;699;181;1669;359;1685;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1204;8400;Reuthstraße;OG 2/L;951;181;2439;359;2526;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1205;8400;Reuthstraße;OG 3/L;430;190;832;357;904;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1206;8400;Reuthstraße;EG/M;988;181;1911;359;1981;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1207;8400;Reuthstraße;OG 3/L;1415;181;2756;359;2757;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1208;8400;Reuthstraße;OG 1/7 (Whg Nr. 185);559;181;1088;359;1235;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1209;8400;Reuthstraße;OG 3/L;524;181;1046;359;1134;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1210;8400;Reuthstraße;OG 2/2;1229;181;2420;359;354;84;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1211;8400;Reuthstraße;EG/2;NA;0;NA;0;2177;147;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1212;8400;Reuthstraße;OG 2/L;1176;181;2938;359;3585;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1213;8400;Reuthstraße;OG 3/1, Wohnung (Nord);85;194;187;353;197;369;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1214;8400;Reuthstraße;EG/R;332;88;1129;359;1126;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1215;8400;Reuthstraße;OG 2;399;99;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1216;8400;Reuthstraße;OG 1/R;518;180;1327;362;1475;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1217;8400;Reuthstraße;OG 1/1;1303;181;794;109;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1218;8400;Reuthstraße;OG 6/R    Whg 18;1172;181;2500;359;2486;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1219;8400;Reuthstraße;OG 5/R    Whg 16;1287;181;1948;359;739;235;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1220;8400;Reuthstraße;OG 9/R    Whg 26;617;181;1061;359;1081;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1221;8400;Reuthstraße;OG 3/3;813;190;1306;401;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1222;8400;Reuthstraße;OG 2/1;1256;103;4173;359;4714;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1223;8400;Reuthstraße;EG/R;1492;181;2911;359;3721;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1224;8400;Reuthstraße;EG/R;605;181;1022;359;1028;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1225;8400;Reuthstraße;OG 7/L    Whg 20;857;181;1192;353;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1226;8400;Reuthstraße;OG 3/R;475;181;1022;359;1097;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1227;8400;Reuthstraße;OG 1/R;1186;181;2218;359;1962;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1228;8400;Reuthstraße;EG/L;1315;180;2654;362;2672;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1229;8400;Reuthstraße;EG/L;1089;181;1967;359;2015;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1230;8400;Reuthstraße;Einfamilienhaus;855;87;5584;451;4818;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1231;8400;Reuthstraße;OG 1;617;181;1072;359;1069;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1232;8400;Reuthstraße;EG/R;858;181;1819;359;1455;365;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1233;8400;Reuthstraße;EG/R;1526;181;2644;359;2531;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1234;8400;Reuthstraße;OG 1/R;658;181;1176;359;1335;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1235;8400;Reuthstraße;OG 1/R;742;181;1618;359;1716;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1236;8400;Reuthstraße;Einfamilienhaus;1817;182;4047;356;4298;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1237;8400;Reuthstraße;Allg.;1157;188;1798;359;1811;368;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1238;8400;Reuthstraße;OG 1/L;481;180;959;362;1011;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1239;8400;Reuthstraße;OG 8/L    Whg 23;1053;181;1910;359;2118;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1240;8400;Reuthstraße;OG 1/R;920;181;1682;359;1973;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1241;8400;Reuthstraße;OG 10/L    Whg 28;NA;0;NA;0;189;42;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1242;8400;Reuthstraße;EG/R;1405;176;2361;362;2269;339;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1243;8400;Reuthstraße;OG 1/L;1707;181;3122;359;2944;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1244;8400;Reuthstraße;OG 2/R;786;181;1513;359;1773;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1245;8400;Reuthstraße;OG 2/L;356;181;647;359;793;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1246;8400;Reuthstraße;EG/R;638;181;1346;359;1544;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1247;8400;Reuthstraße;OG 1/R;1327;180;2691;362;2692;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1248;8400;Reuthstraße;Einfamilienhaus;651;178;1655;369;1696;364;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1249;8400;Reuthstraße;EG/L;1782;181;3520;359;NA;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1250;8400;Reuthstraße;EG/R;595;181;1578;359;1729;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1251;8400;Reuthstraße;EG;807;180;1587;362;1519;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1252;8400;Reuthstraße;EG/L;1000;180;2580;362;2728;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1253;8400;Reuthstraße;OG 2/L;1386;180;2870;362;2824;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1254;8400;Reuthstraße;OG 1;625;181;1046;359;915;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1255;8400;Reuthstraße;EG/R;1288;181;2086;359;1541;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1256;8400;Reuthstraße;OG 2/L;1339;180;2844;362;2371;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1257;8400;Reuthstraße;OG 1/R;352;181;869;359;875;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1258;8400;Reuthstraße;OG 2/L;1884;181;3693;359;3974;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1259;8400;Reuthstraße;EG/R;480;180;1201;362;950;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1260;8400;Reuthstraße;OG 2/L;530;181;480;202;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1261;8400;Reuthstraße;OG 1/R;923;181;2509;359;2626;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1262;8400;Reuthstraße;OG 2/L;1025;181;2058;359;1999;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1263;8400;Reuthstraße;OG 2/12 (Whg Nr. 3);423;181;865;359;899;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1264;8400;Reuthstraße;OG 2/10 (Whg Nr. 4);417;181;943;359;544;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1265;8400;Reuthstraße;Einfamilienhaus;1722;182;3745;365;3153;295;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1266;8400;Reuthstraße;OG 2/L;1392;181;2629;359;2724;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1267;8400;Reuthstraße;EG/R;996;181;1835;359;1863;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1268;8400;Reuthstraße;OG 2/L;656;181;1358;359;1417;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1269;8400;Reuthstraße;OG 2/R;1133;181;2334;359;2559;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1270;8400;Reuthstraße;OG 2/1 rechts;1119;150;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1271;8400;Reuthstraße;OG 2/3;478;36;4233;362;3106;238;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1272;8400;Reuthstraße;EG/R;317;181;627;359;402;224;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1273;8400;Reuthstraße;Einfamilienhaus;2573;183;4635;369;5388;362;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1274;8400;Reuthstraße;OG 5/mitte-links    Whg 14;NA;0;446;65;1970;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1275;8400;Reuthstraße;OG 2/4;1592;181;2607;359;2531;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1276;8400;Reuthstraße;EG/R;590;181;1234;359;1234;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1277;8400;Reuthstraße;OG 1/R;1942;181;3593;359;3324;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1278;8400;Reuthstraße;OG 2/L;NA;0;NA;0;176;45;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1279;8400;Reuthstraße;OG 1;602;177;1403;361;1419;333;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1280;8400;Reuthstraße;OG 1;381;180;818;362;825;367;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1281;8400;Reuthstraße;OG 2/R;1305;181;2560;359;2484;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1282;8400;Reuthstraße;OG 2/R;1306;178;2803;328;NA;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1283;8400;Reuthstraße;OG 3/L;NA;0;98;22;1872;374;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1284;8400;Reuthstraße;OG 10/R    Whg 29;864;181;1625;359;1748;371;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
1285;8400;Reuthstraße;EG/3 / inaktiver PP;1379;75;6292;359;5972;372;0;0;NA;NA;NA;NA;NA;0;0;NA;NA
